school_id,school_name,street_address,city,state,zip_code,phone,county,total_students_listing,grades_listing,detail_href,source_url
063579012689,john gutierrez middle,1031 Rogge Rd.,Salinas,CA,93906,(831)443-3300,Monterey County,568,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=302&ID=063579012689,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=302&ID=063579012689
061803002216,john h. eader elementary,9291 Banning Ave.,Huntington Beach,CA,92646,(714)962-2451,Orange County,416,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=302&ID=061803002216,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=302&ID=061803002216
062271003020,john h. francis polytechnic,12431 Roscoe Blvd.,Sun Valley,CA,91352,(818)394-3600,Los Angeles County,"2,124",9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=302&ID=062271003020,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=302&ID=062271003020
062769004168,john h. glenn high,13520 Shoemaker Ave.,Norwalk,CA,90650,(562)210-3000,Los Angeles County,882,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=302&ID=062769004168,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=302&ID=062769004168
062271012144,john h. liechty middle,650 South Union Ave.,Los Angeles,CA,90017,(213)989-1200,Los Angeles County,748,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=302&ID=062271012144,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=302&ID=062271012144
062769004182,john h. nuffer elementary,14821 South Jersey Ave.,Norwalk,CA,90650,(562)210-4060,Los Angeles County,316,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=062769004182,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=062769004182
060015811503,john h. pitman high,2525 West Christoffersen Pkwy.,Turlock,CA,95382,(209)656-1592,Stanislaus County,"1,986",9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=060015811503,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=060015811503
063384005259,john h. still,2250 John Still Dr.,Sacramento,CA,95832,(916)395-4625,Sacramento County,655,KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=063384005259,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=063384005259
060187213892,john henry high,2101 Livingston St.,Oakland,CA,94606,(510)235-2439,Contra Costa County,333,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=060187213892,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=060187213892
062271003093,john hope continuation,7840 Towne Ave.,Los Angeles,CA,90003,(323)565-1292,Los Angeles County,87,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=062271003093,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=062271003093
062187005524,john j. cairns continuation,290 North Harvard Ave.,Lindsay,CA,93247,(559)562-5913,Tulare County,65,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=062187005524,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=062187005524
060006404871,john j. doyle elementary,600 West Grand Ave.,Porterville,CA,93257,(559)782-7140,Tulare County,552,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=060006404871,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=060006404871
061314001495,john j. montgomery elementary,2010 Daniel Maloney Dr.,San Jose,CA,95121,(408)270-6718,Santa Clara County,504,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=061314001495,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=061314001495
062334011926,john j. pershing elementary,1505 E. Ellis St.,Madera,CA,93638,(559)664-9741,Madera County,788,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=062334011926,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=062334011926
060907000922,john kelley elementary,87-163 Center St.,Thermal,CA,92274,(760)399-5101,Riverside County,505,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=060907000922,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=060907000922
061128001250,john knight middle,455 East A St.,Dixon,CA,95620,(707)693-6350,Solano County,634,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=061128001250,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=061128001250
061296010361,john l. golden elementary,12400 Banyan St.,Etiwanda,CA,91739,(909)463-9105,San Bernardino County,916,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=061296010361,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=061296010361
064140000417,john l. prueitt elementary,1102 Fifth St.,Wasco,CA,93280,(661)758-7180,Kern County,621,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=064140000417,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=064140000417
061440001670,john m. horner middle,4350 Irvington Ave.,Fremont,CA,94538,(510)656-4000,Alameda County,"1,574",6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=061440001670,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=061440001670
060744003383,john malcom elementary,32261 Charles Ave.,Laguna Niguel,CA,92677,(949)248-0542,Orange County,553,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=060744003383,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=303&ID=060744003383
063801011778,john marshall elementary,1141 Lever Blvd.,Stockton,CA,95206,(209)933-7405,San Joaquin County,394,KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=063801011778,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=063801011778
061488001860,john marshall elementary,15791 Bushard St.,Westminster,CA,92683,(714)663-6528,Orange County,323,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=061488001860,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=061488001860
061524001939,john marshall elementary,1201 East Broadway,Glendale,CA,91205,(818)242-6834,Los Angeles County,486,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=061524001939,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=061524001939
062271003171,john marshall senior high,3939 Tracy St.,Los Angeles,CA,90027,(323)671-1400,Los Angeles County,"1,842",9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=062271003171,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=062271003171
062169013919,john mccandless charter,915 Rose Marie Ln.,Stockton,CA,95207,(209)888-0160,San Joaquin County,434,KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=062169013919,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=062169013919
063384011917,john morse therapeutic center,1901 60th Ave.,Sacramento,CA,95822,(916)395-4774,Sacramento County,15,KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=063384011917,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=063384011917
063432005487,john muir,4431 Mt. Herbert Ave.,San Diego,CA,92117,(858)268-1954,San Diego County,336,KG-8,school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=063432005487,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=063432005487
060210908230,john muir charter,960 McCourtney Rd.,Grass Valley,CA,95949,(530)272-4008,Nevada County,629,6-12,school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=060210908230,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=060210908230
061029001144,john muir elementary,6560 Hanover Dr.,San Jose,CA,95129,(408)252-5265,Santa Clara County,557,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=061029001144,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=061029001144
061524001942,john muir elementary,912 South Chevy Chase Dr.,Glendale,CA,91205,(818)241-4848,Los Angeles County,810,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=061524001942,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=061524001942
063570006097,john muir elementary,2526 Sixth St.,Santa Monica,CA,90405,(310)399-7721,Los Angeles County,0,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=063570006097,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=063570006097
062460003692,john muir elementary,300 West 26th St.,Merced,CA,95340,(209)385-6667,Merced County,613,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=062460003692,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=062460003692
062513003745,john muir elementary,1215 Lucerne Ave.,Modesto,CA,95350,(209)574-8182,Stanislaus County,567,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=062513003745,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=062513003745
060474008119,john muir elementary,2955 Claremont Ave.,Berkeley,CA,94705,(510)644-6410,Alameda County,293,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=060474008119,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=060474008119
062403009579,john muir elementary,205 Vista Way,Martinez,CA,94553,(925)335-5850,Contra Costa County,423,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=062403009579,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=304&ID=062403009579
062460003692,john muir elementary,300 West 26th St.,Merced,CA,95340,(209)385-6667,Merced County,613,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=062460003692,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=062460003692
062513003745,john muir elementary,1215 Lucerne Ave.,Modesto,CA,95350,(209)574-8182,Stanislaus County,567,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=062513003745,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=062513003745
063531006002,john muir fundamental elementary,1951 North Mabury,Santa Ana,CA,92705,(714)972-6700,Orange County,557,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=063531006002,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=063531006002
062994004681,john muir high,1905 North Lincoln Ave.,Pasadena,CA,91103,(626)396-5600,Los Angeles County,"1,206",9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=062994004681,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=062994004681
063459005723,john muir middle,1260 Branham Ln.,San Jose,CA,95118,(408)535-6281,Santa Clara County,722,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=063459005723,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=063459005723
063468005839,john muir middle,1145 Aladdin Ave.,San Leandro,CA,94577,(510)618-4400,Alameda County,969,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=063468005839,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=063468005839
060969001037,john muir middle,707 Letts Ave.,Corcoran,CA,93212,(559)992-8888,Kings County,754,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=060969001037,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=060969001037
062271003204,john muir middle,5929 South Vermont Ave.,Los Angeles,CA,90044,(323)565-2200,Los Angeles County,624,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=062271003204,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=062271003204
060645000576,john muir middle,1111 North Kenneth Rd.,Burbank,CA,91504,(818)729-3800,Los Angeles County,"1,353",6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=060645000576,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=060645000576
061488001865,john murdy elementary,14851 Donegal Dr.,Garden Grove,CA,92844,(714)663-6405,Orange County,689,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=061488001865,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=061488001865
063066004764,john o. tynes elementary,1301 East Orangethorpe Ave.,Placentia,CA,92870,(714)996-5550,Orange County,591,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=063066004764,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=063066004764
061803007190,john r. peterson elementary,20661 Farnsworth Ln.,Huntington Beach,CA,92646,(714)378-1515,Orange County,477,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=061803007190,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=061803007190
062169002577,john r. williams,2450 Meadow Ave.,Stockton,CA,95207,(209)953-8767,San Joaquin County,555,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=062169002577,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=062169002577
062271002806,john r. wooden high,18741 Elkwood St.,Reseda,CA,91335,(818)345-0203,Los Angeles County,91,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=062271002806,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=062271002806
060994001079,john reed primary,390 Arlen Dr.,Rohnert Park,CA,94928,(707)792-4845,Sonoma County,376,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=060994001079,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=305&ID=060994001079
061233009535,john reith elementary,8401 Valley Lark Dr.,Sacramento,CA,95823,(916)399-0110,Sacramento County,572,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=061233009535,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=061233009535
063525005973,john s. wash elementary,6350 East Ln. Ave.,Fresno,CA,93727,(559)524-6320,Fresno County,838,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=063525005973,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=063525005973
062450003674,john sinnott elementary,2025 Yellowstone Ave.,Milpitas,CA,95035,(408)635-2674,Santa Clara County,686,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=062450003674,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=062450003674
060985001066,john stallings elementary,1980 Fullerton Ave.,Corona,CA,92881,(951)736-3249,Riverside County,627,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=060985001066,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=060985001066
060797004485,john steinbeck elementary,3550 North Milburn Ave.,Fresno,CA,93722,(559)276-3141,Fresno County,689,KG-6,school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=060797004485,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=060797004485
061425007496,john sutter middle,701 East Walter,Fowler,CA,93625,(559)834-6180,Fresno County,579,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=061425007496,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=061425007496
062403003614,john swett elementary,4955 Alhambra Valley Rd.,Martinez,CA,94553,(925)335-5860,Contra Costa County,533,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=062403003614,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=062403003614
061899002302,john swett high,1098 Pomona St.,Crockett,CA,94525,(510)787-1088,Contra Costa County,351,9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=061899002302,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=061899002302
062271010882,john w. mack elementary,3020 South Catalina St.,Los Angeles,CA,90007,(323)730-7620,Los Angeles County,283,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=062271010882,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=062271010882
063315005154,john w. north high,1550 West Third St.,Riverside,CA,92507,(951)788-7311,Riverside County,"2,011",9-12,school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=063315005154,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=063315005154
062271003202,johnnie cochran jr. middle,4066 West Johnnie Cochran Vista,Los Angeles,CA,90019,(323)730-4300,Los Angeles County,441,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=062271003202,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=062271003202
060681000617,johnson elementary,500 West Madison,El Cajon,CA,92020,(619)588-3139,San Diego County,766,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=060681000617,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=060681000617
063432005488,johnson elementary,1355 Kelton Rd.,San Diego,CA,92114,(619)344-4900,San Diego County,283,KG-5,school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=063432005488,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=063432005488
064215006908,johnson middle,13603 Edwards St.,Westminster,CA,92683,(714)894-7244,Orange County,505,6-8,school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=064215006908,https://nces.ed.gov/ccd/schoolsearch/school_detail.asp?Search=1&State=06&SchoolPageNum=306&ID=064215006908
